index,predicted_sales
575249,8401.0
401161,3583.0
407649,0.0
549634,6567.0
191769,9622.0
399933,3953.0
597984,7523.0
672568,8807.0
166216,7171.0
239338,5159.0
527850,2278.0
255775,5182.0
541902,6028.0
591018,4737.0
246521,0.0
166489,8158.0
702393,6508.0
487151,5705.0
443678,13249.0
591648,7967.0
634621,4071.0
663286,3062.0
118469,0.0
585424,0.0
702415,10446.0
114567,0.0
528636,0.0
353765,9608.0
364177,3530.0
18000,0.0
266570,4496.0
676597,14417.0
146687,7466.0
463688,6485.0
13133,0.0
249572,7671.0
258095,3851.0
700659,6549.0
325287,4884.0
345096,9280.0
474576,3207.0
361149,0.0
559827,7315.0
218246,7680.0
325684,6379.0
157360,0.0
392132,5104.0
403084,7652.0
450602,12456.0
553692,10499.0
133689,0.0
171569,5168.0
456207,0.0
116718,11187.0
521961,0.0
444405,11683.0
396152,0.0
529126,3937.0
581508,5494.0
382202,10683.0
52755,10647.0
53162,8491.0
306779,4498.0
553107,4992.0
499697,7054.0
279117,5968.0
330301,4540.0
21675,9565.0
357424,0.0
521869,3749.0
548451,5244.0
213591,7057.0
204265,7353.0
244471,9105.0
509947,9163.0
609489,4175.0
360834,0.0
18241,2315.0
320573,7662.0
161095,4505.0
176498,12013.0
527083,7739.0
111460,12509.0
420386,4221.0
198410,8900.0
411061,7880.0
711218,5155.0
278569,0.0
486046,6350.0
61732,6312.0
570666,3074.0
238423,0.0
484993,9853.0
684472,2447.0
93255,4810.0
295788,7817.0
332878,6025.5
550108,0.0
198903,17438.0
415561,7542.0
645614,6573.0
525290,11610.0
237140,0.0
73464,5053.0
337919,6783.0
632510,4107.0
68211,7286.0
480546,4461.0
33348,9820.0
165685,3415.0
293677,6535.0
177920,0.0
565881,6887.0
507996,7447.0
696051,2597.0
293176,7713.0
656727,12539.0
214445,2455.0
202864,11280.0
527651,0.0
402185,6867.0
132808,9125.0
419925,0.0
125829,6794.0
110157,9136.0
121391,8437.0
645046,4544.0
199678,0.0
189280,0.0
152924,0.0
26121,7629.0
565255,0.0
52392,12765.0
531544,4290.0
322728,4130.0
475285,6966.0
426122,2725.0
631111,7706.0
546394,10103.0
474297,3880.0
34685,7340.0
324294,5165.0
533274,11340.0
216141,0.0
189874,3027.0
179588,0.0
134848,14628.0
528840,3976.0
631084,10286.0
92951,9230.0
352524,7898.0
323217,2574.0
135462,6954.0
190606,3271.0
348722,5790.0
208560,7002.0
93981,6998.0
296255,10154.0
661960,5614.0
329257,9557.0
155332,2477.0
392247,5529.0
649644,5337.0
196588,5350.0
597356,7843.0
19844,0.0
294630,4126.5
386056,5013.0
591642,9734.0
178207,6331.0
584354,0.0
103480,12187.0
82229,3191.0
400555,4381.0
504249,11199.0
160972,8608.0
320567,6907.0
344510,6407.0
640645,9019.0
258669,7801.0
626930,0.0
323123,7368.0
550701,0.0
502209,0.0
227935,6741.0
25050,10863.0
356678,11630.0
657704,2687.0
545471,3554.0
172243,5150.0
53876,6142.0
398176,0.0
658100,0.0
373306,14029.0
336296,8769.0
256211,4400.0
485807,6690.0
432931,8873.0
413210,5951.0
192332,4495.0
64599,7125.0
344298,4317.5
564582,5885.0
665605,5494.0
692530,0.0
184204,1913.0
8195,4753.0
375114,4529.0
200072,6767.0
312534,0.0
421197,7404.0
3517,6292.0
119003,3462.0
426599,0.0
360524,6350.0
315841,7692.0
614536,8225.0
612293,0.0
475160,0.0
532594,5703.0
499200,6683.0
195776,5839.0
510989,0.0
218732,2277.0
468628,6610.0
25934,2281.0
308192,0.0
142254,18483.0
639601,5237.0
549039,7938.0
235396,7160.0
679572,3605.0
84481,5617.0
555966,4550.0
649222,0.0
161894,7730.0
678972,5433.0
165019,7534.0
26966,2316.0
410301,7652.0
36884,5378.0
339247,4753.0
204957,5024.0
415740,2180.0
354698,4730.0
94614,4778.0
361316,4456.0
512931,3351.0
460616,0.0
568038,4831.0
517523,9210.0
391910,8844.0
208248,14242.0
486629,8854.0
603339,9431.0
563177,3161.0
88362,5948.0
539160,4908.0
105075,0.0
227910,9945.0
224282,6665.0
582376,4775.0
204796,6574.0
644254,4701.0
410086,5132.0
656224,7335.0
523803,9209.0
329277,9193.0
581955,5117.0
144129,3897.0
56132,17966.0
356042,7109.0
453347,6377.0
265813,10011.0
604771,0.0
616557,9894.0
49171,11168.0
501042,3252.0
149160,6797.0
3865,4855.0
479065,0.0
389695,0.0
208572,9397.0
627605,3789.0
205433,5214.0
463549,0.0
326036,0.0
307721,5482.0
374283,9648.0
431324,0.0
505670,0.0
205099,7894.0
606297,6090.0
607297,7749.0
113835,7405.0
330050,6516.0
68529,5494.0
620932,3629.0
609242,6630.0
403398,6557.0
693183,0.0
357953,5631.0
615819,3401.0
38490,6214.0
376731,0.0
163113,6629.0
216635,7821.0
711518,11800.0
670790,0.0
478845,8928.0
569343,5426.0
681587,0.0
435374,0.0
33874,8072.0
274229,0.0
482287,3864.0
680984,2457.0
64830,11126.0
447292,0.0
313514,12542.0
265174,7842.0
30621,4460.0
659522,3777.0
145139,9598.0
345293,4488.0
53908,4593.0
394896,5617.0
46641,6103.0
659897,9264.0
199298,5865.0
260621,0.0
320297,0.0
494339,7770.0
451126,9462.0
492784,9827.0
513100,7233.0
35768,7771.0
187176,7270.0
600814,0.0
42279,6709.0
520587,6109.0
471166,8476.5
34044,7214.0
416490,3556.0
515574,4630.0
333151,0.0
338859,6839.0
330456,9557.0
259649,7291.0
4162,4298.0
517214,0.0
232300,6794.0
286543,5589.0
638234,5665.0
226975,4952.5
284772,6324.0
384212,2892.0
141127,6878.0
495242,9973.0
475837,7371.0
468833,5896.0
573587,5610.0
37368,8684.0
351273,5096.0
15734,0.0
670341,6724.0
16041,6531.0
662109,8270.0
396538,3582.0
4354,6047.0
620860,4924.0
586020,0.0
511921,6622.0
32730,2629.0
13629,9377.0
564656,0.0
471673,0.0
11016,10337.0
488227,0.0
286368,4495.0
504244,8716.0
569946,0.0
37926,2097.0
556268,9040.0
55803,6572.0
487577,5576.0
414383,10002.0
58206,9309.0
495761,4762.0
480240,5766.0
171428,6443.0
685613,7404.0
85704,6692.0
299738,4790.0
393391,5618.0
572380,6819.0
619802,5517.0
620833,7762.0
227718,4286.0
678824,0.0
562027,3028.0
314957,5484.0
596173,4328.0
702272,6874.0
208202,8646.0
649989,7523.0
424450,4751.0
295097,0.0
346772,7198.0
104306,12705.0
65387,4163.0
632785,4336.0
281978,2168.0
378326,0.0
332505,10895.5
46509,2735.0
87179,0.0
51229,6141.0
511026,4566.0
330732,4945.0
474490,7958.0
617766,7326.0
412140,13059.0
243474,6313.0
489233,11786.0
550226,4047.0
59264,6483.0
292561,0.0
264005,4282.0
687396,8668.0
503263,4530.0
41137,0.0
554997,2017.0
686570,5702.0
345743,5544.0
214437,0.0
452482,6153.0
15835,5758.0
172473,6594.0
281470,11457.0
572572,11973.0
56287,9795.0
246963,8785.0
451685,6888.0
316532,17639.0
53776,3968.0
23667,3811.0
534785,0.0
591374,7977.0
10147,10428.0
656400,5347.0
407928,6046.0
3929,0.0
291036,13371.0
554693,10711.0
289035,8308.0
195193,9327.0
192192,6078.0
427169,5647.0
119721,0.0
39505,4998.0
578558,4247.0
193375,7941.0
30883,25126.0
340150,10445.0
254434,5199.0
618000,14059.0
24257,5553.0
281521,0.0
596310,8783.0
293570,0.0
158850,7945.0
35938,3804.0
358725,5244.0
202868,6027.0
644215,6170.0
551373,7931.0
208316,13997.0
292259,6073.0
338664,5705.0
585747,0.0
536036,5007.0
196428,3928.0
545891,11338.0
230573,10063.0
327101,12919.0
286428,2912.0
300456,4307.0
381903,4204.0
400719,0.0
53740,4639.0
344948,0.0
559388,6346.0
341300,7693.0
611282,7551.0
590958,3982.0
684620,15375.0
341780,10004.0
122403,11806.0
480136,6997.0
12508,0.0
30962,0.0
361295,10811.0
15354,10441.0
454207,0.0
651056,5998.0
497849,4706.0
461111,0.0
57863,8124.0
231468,6320.0
567737,7099.0
406633,5938.0
281308,4402.0
606605,0.0
130725,4308.0
48283,0.0
452210,6251.0
663722,6615.0
482934,7970.0
507778,9057.0
530441,9502.0
263633,0.0
346937,0.0
229421,7171.0
429803,2766.0
672313,7358.0
488619,4749.0
671123,3955.0
94524,6898.0
67356,0.0
509667,3952.0
9756,0.0
527597,5235.0
335971,0.0
630245,3595.0
123985,0.0
598868,4322.0
419869,3233.0
649715,4848.0
708169,11613.0
579736,0.0
95267,4701.0
516349,0.0
301047,7672.0
319618,6277.0
46131,6903.0
129477,7366.0
604932,7605.0
517033,5346.0
682379,0.0
229039,0.0
346406,3890.0
407200,7526.0
530098,7609.0
285496,3179.0
540439,7090.0
373464,6237.0
439672,5287.0
74730,10796.0
465218,0.0
440759,0.0
653154,10253.0
475533,7934.0
706092,14095.0
177115,9213.0
614423,5594.0
333539,7057.0
599413,0.0
461892,17486.0
307305,0.0
391989,5579.0
275107,6858.0
416852,7746.0
662648,15161.0
611633,3139.0
302472,0.0
65670,6339.0
439513,2985.0
8626,4666.0
670550,5352.0
299110,9715.0
467398,5407.0
56417,5421.0
23520,23149.0
394085,6965.0
522950,0.0
530360,2334.0
637592,0.0
251943,5847.0
37306,5730.0
513469,6721.0
228182,0.0
701417,7699.0
388049,6662.0
257123,6112.0
76690,16575.0
358863,16106.0
554026,7800.0
635825,4880.0
107113,3746.0
356544,10501.0
432963,10257.0
230610,0.0
193685,2639.0
501160,5279.0
598589,0.0
449648,4294.0
140910,2581.0
630872,0.0
297188,6946.0
560712,4191.0
531120,8932.0
638985,6867.0
695740,5674.0
553821,9645.0
482606,7280.0
512358,5553.0
465470,8504.0
555894,4177.0
406554,5422.0
378105,10178.0
306255,5322.0
675872,0.0
669136,0.0
359804,0.0
481786,5956.0
463166,5154.0
189469,0.0
569750,2644.0
317025,5422.0
41076,0.0
365755,0.0
266121,6399.0
45129,0.0
85730,8149.0
613988,4646.0
465011,9563.0
593370,3812.0
228143,7933.0
409317,4062.0
247375,0.0
255150,5127.0
594160,6213.0
162320,2854.0
341416,12548.0
96090,9366.0
514765,0.0
574752,0.0
168546,11529.0
632872,12685.0
52243,7476.0
105215,22223.0
326693,8225.0
497072,2603.0
584298,0.0
269736,5639.0
349608,8362.0
305460,12982.0
503739,6129.0
292611,15439.0
359057,5920.0
621041,7274.0
173326,0.0
31228,5803.0
450880,6820.0
65490,0.0
594474,9587.0
217001,10536.0
544440,10305.0
356775,0.0
5669,3435.0
678489,5378.0
468989,10802.0
123505,7025.0
14116,7414.0
23106,5433.0
271275,15990.0
606739,8830.0
68764,3801.0
652115,6034.0
516611,0.0
36692,0.0
423660,5234.0
390426,12379.0
694813,5186.0
203540,5556.0
322289,6841.0
648754,5868.0
336165,3580.0
91819,6500.0
414177,5355.0
113170,6138.0
142276,5512.0
577805,6018.0
482490,4878.0
676579,7581.0
484475,6943.0
180846,0.0
14873,0.0
401567,11371.0
401488,5137.0
80143,0.0
671291,0.0
518965,5116.0
436134,12253.0
267412,7053.0
695592,6126.0
538848,0.0
219147,11796.0
292871,9306.0
338131,5434.0
484193,5624.0
373969,0.0
88413,4164.0
278305,5142.0
211598,7785.0
482021,0.0
120139,5021.0
703118,0.0
414556,0.0
158747,11116.0
254341,4343.0
517152,15226.0
700720,8441.0
383802,4060.0
447049,3937.0
506587,6380.0
664263,0.0
305818,5831.0
215060,5700.0
487900,6960.0
166043,8388.0
563078,5298.0
153144,4764.0
610274,0.0
83452,4504.0
492667,5523.0
319642,5041.0
44959,0.0
228588,3371.0
180292,8841.0
572887,13929.0
277939,0.0
634092,4924.0
201933,5695.0
560213,3357.0
411083,4436.0
296520,5257.0
163963,4520.0
249173,5669.0
549110,5069.0
432233,6634.0
62001,0.0
498018,10517.0
680207,8779.0
160677,7287.0
43221,9860.0
617248,5984.0
381809,7428.0
640534,5722.0
221123,6376.0
636051,4661.0
380973,4043.0
460784,5037.0
631627,0.0
324054,0.0
213192,4206.0
14118,0.0
441855,6926.0
272015,7453.0
559878,0.0
273809,14779.0
479344,16406.0
364910,5249.0
544912,14140.0
472971,6329.0
629211,2585.0
602520,9677.0
344107,2979.0
241056,0.0
90664,2811.0
439329,7587.0
481726,7850.0
437979,5539.0
559222,5109.0
348280,3085.0
640358,3391.0
548241,7780.0
233058,3069.0
430558,4966.0
562817,15531.0
268623,15413.0
472434,0.0
427809,4814.0
554630,7986.0
302297,7822.0
71713,6342.0
698311,3302.0
70501,14096.0
250528,0.0
476554,0.0
665497,3605.0
296155,4469.0
30382,10610.0
441693,8582.0
294855,15133.0
423113,6595.0
67212,0.0
627951,22399.0
26137,5628.0
474474,3662.0
638623,5530.0
563178,6520.0
396338,0.0
258045,0.0
131714,7184.0
74717,5628.0
39744,6046.0
380499,0.0
139582,5285.0
376855,5214.0
405268,6694.0
552850,5970.0
212800,6772.0
11510,7729.0
684329,10223.0
153790,0.0
189771,4768.0
605693,7601.0
586964,5926.0
216197,7578.0
295284,7573.0
341033,6610.0
46507,4836.0
268795,4844.0
446277,5769.0
198045,7267.0
460178,3668.0
693587,4963.0
146286,5722.0
90284,3725.0
549857,0.0
217649,5280.0
346990,0.0
737,4324.0
583301,8226.0
564387,4089.0
508398,6445.0
461113,10151.0
425710,6782.0
496503,4722.0
432815,0.0
27395,3359.0
159641,3721.0
554918,11297.0
401382,0.0
424740,8094.0
329398,9862.0
501312,4221.0
486185,5162.0
201572,5163.0
351485,6024.0
366994,0.0
140758,5650.0
525767,7631.0
391394,3802.0
400750,0.0
114617,0.0
519026,5861.0
609541,1847.0
113481,0.0
276205,3196.0
379230,2606.0
44604,6084.0
215367,6430.0
454555,5534.0
36840,3224.0
56955,6898.0
614282,0.0
78197,8032.0
115136,4310.0
167181,9107.0
627840,4661.0
344266,8241.0
111016,4382.0
456051,5589.0
34245,3661.0
646131,0.0
696000,9586.0
9791,5584.0
285037,7978.0
276203,0.0
694013,7439.0
370698,0.0
471119,7795.0
105271,6151.0
364299,6622.0
144818,4103.0
562968,6060.0
188314,5233.0
562412,0.0
109227,6387.0
122860,6289.0
369398,6100.0
97742,7937.0
289430,7560.0
463504,0.0
311878,5010.0
323040,4242.0
611224,8759.0
189407,0.0
593829,9195.0
217680,7328.0
550352,8663.0
441168,6496.0
296315,5713.0
83200,5328.0
129783,3366.0
457678,4668.0
284667,0.0
173223,4550.0
557991,4390.0
577937,0.0
93329,8528.0
425314,10052.0
239438,7133.0
562026,11714.0
155100,6026.0
694601,8451.0
202089,3237.0
186511,7186.0
632210,11380.0
565942,5790.0
196045,8404.0
260170,6179.0
308831,8443.0
575057,11044.0
558796,7447.0
466734,6022.0
556399,3907.0
274354,10288.0
112426,3787.0
539032,8992.0
647311,0.0
77431,4314.0
110517,6100.0
527097,4112.0
557212,7835.0
56791,3071.0
502049,9325.0
100074,7147.0
322379,3273.0
54548,4829.0
4736,4107.0
448761,8305.0
650504,3885.0
245550,4938.0
247021,4314.0
86114,8991.0
161352,0.0
295354,6572.0
356264,8458.0
526102,4830.0
217752,6957.0
213303,2966.0
458223,0.0
530491,8661.0
402675,15358.0
112503,3703.0
579843,4641.0
550585,4790.0
407579,4186.0
510045,4297.0
157566,4751.0
592484,0.0
587188,4564.0
616978,0.0
548396,5940.0
484591,12054.0
383562,7068.0
199903,6026.0
101012,6338.0
119191,7908.0
478061,3196.0
686498,7084.0
201554,7442.0
486965,0.0
671407,8975.5
266129,10017.0
31347,8376.0
128275,7149.0
494504,0.0
277249,10049.0
672346,5350.0
318275,6633.0
291744,0.0
28043,12841.0
199997,9343.0
219108,9914.0
118948,4403.0
84245,7429.5
273123,5976.0
450922,0.0
679857,7162.0
255013,8343.0
357329,4443.0
349756,5830.0
690308,8652.0
277659,13452.0
261013,7105.0
163793,4740.0
387558,5937.0
329820,0.0
166692,4371.0
433398,5686.0
671304,2825.0
264009,7128.0
414897,7125.0
222081,0.0
116130,4764.0
106469,13824.0
417840,5026.0
197076,0.0
365603,0.0
74359,6122.0
21729,5697.0
699733,6569.0
167840,2155.0
241364,0.0
233639,1476.0
430200,7554.0
212637,10300.0
169907,4796.0
294885,6998.0
19541,8996.0
348029,5902.0
64020,9871.0
394606,7392.0
289202,10122.0
75722,0.0
696600,5925.0
579862,4916.0
573966,6315.0
337595,6636.0
668792,5847.0
664239,9060.0
183511,3277.0
521482,14917.0
607677,8338.0
516017,0.0
367989,4776.0
489690,5674.0
322800,0.0
2579,4480.0
352997,6035.0
657199,5372.0
302185,0.0
622226,10537.0
610093,8766.0
611424,6025.0
416834,8172.0
328600,7261.0
319733,3537.0
642520,4672.0
529290,5348.0
287882,5342.0
389475,12097.0
397760,7769.0
69751,5773.0
391258,5001.0
435388,10773.0
710999,0.0
363153,0.0
10105,8409.0
4016,28050.0
325880,0.0
136677,6210.0
119318,9850.0
578909,3443.0
616360,13538.0
670130,8142.0
644810,9169.0
451868,4426.0
261931,2635.0
39786,11090.0
564397,5718.0
387428,0.0
632948,7572.0
187934,10090.0
1547,12776.0
3539,3326.0
516176,0.0
485391,5565.0
643890,5398.0
359828,7204.0
561686,5230.0
242940,10165.0
501359,6639.0
236909,5703.0
274957,3206.0
426472,8429.0
549138,4844.0
671797,6066.0
559865,6548.0
602775,6139.0
337563,0.0
279344,0.0
103349,6806.0
13918,6246.0
639076,2500.0
174406,5510.0
42139,7691.0
396018,6406.0
189180,6988.0
367739,8820.0
245935,6422.0
595769,7915.0
343828,4097.0
613110,6653.0
23659,4719.0
583598,12585.0
112637,8195.0
411863,7512.0
481792,0.0
286514,6038.0
554752,5393.0
431727,4380.5
527834,0.0
134995,7417.0
430007,3394.0
576536,4005.0
402056,8581.0
557579,5252.0
283282,4716.0
652814,5236.0
84153,7032.0
225898,5577.0
507931,5860.0
610808,11430.0
337299,7844.0
390956,8679.0
280823,5082.0
620310,12683.0
13542,3713.0
300834,5215.0
357506,3865.0
43230,6465.0
132846,4940.0
485863,0.0
349138,0.0
41586,12565.0
142178,0.0
465306,4817.0
416567,11343.0
439733,7473.0
617124,2600.0
29892,0.0
470438,3742.0
322187,5806.0
341738,10412.0
276487,4515.0
521133,0.0
329632,7566.0
597216,6538.0
471235,6931.0
240344,11817.0
404609,6179.0
134852,0.0
7420,6812.0
688952,0.0
636911,4090.0
381198,0.0
640634,4217.0
655393,2891.0
78967,7664.0
543573,0.0
661178,4397.0
657760,0.0
103241,10034.0
258631,3981.0
670610,0.0
202267,0.0
237242,8519.0
122592,7571.0
136602,7568.0
250978,7286.0
310104,5433.0
700373,4170.0
623465,3047.0
494193,7396.0
347229,6798.0
543477,4462.0
689745,0.0
245746,3808.0
383881,2708.0
410169,8577.0
99662,3137.0
394859,4184.0
371190,4492.0
278192,5637.0
22669,10411.0
691061,0.0
196785,2690.0
433357,6813.0
317116,6977.0
118952,8591.0
277117,10530.0
370961,6119.0
570722,9891.0
561708,2764.0
202579,5606.0
4067,0.0
583490,4975.0
379287,3794.0
534557,5946.0
185696,3965.0
86537,5331.0
688824,0.0
525568,5999.0
110379,3188.0
602338,5876.0
262906,0.0
91852,0.0
353294,6219.0
83927,6428.0
482252,5691.0
229427,6293.0
118521,0.0
608939,14073.0
493334,9386.0
141807,0.0
588975,0.0
340639,4719.0
229247,0.0
252031,6424.0
78411,1030.5
693874,9768.0
419582,0.0
144547,5682.0
508265,6393.0
305700,4123.0
274658,6855.0
351600,2045.0
329678,11527.0
633291,4954.0
58985,9321.0
690896,5113.0
287035,5829.0
67563,6559.0
56816,6665.0
617067,0.0
616903,6451.0
88606,4619.0
320788,7474.0
129888,5799.0
305360,2466.0
348170,5601.0
299913,4934.0
205231,11175.0
350114,8241.0
404186,5712.0
384512,6776.0
133070,3522.0
640852,17397.0
556771,14960.0
334959,0.0
186106,10581.0
522951,10515.0
235553,5523.0
692613,4648.0
697131,0.0
127470,3190.0
108750,4721.0
327693,0.0
26939,0.0
675181,8302.0
103354,0.0
81702,10188.0
341342,5170.0
319867,11548.0
699588,12336.0
676246,6860.0
504219,5581.0
390997,0.0
587485,7274.0
394519,0.0
310528,7750.0
350448,5482.0
256422,5766.0
429600,5305.0
275011,0.0
512716,7664.0
535510,11181.0
234563,4178.0
656906,6878.0
325746,0.0
27852,6988.0
273590,9774.0
111320,12300.0
395725,3845.0
630339,10717.0
134129,6338.0
422772,7474.0
180543,10451.0
225930,7279.0
512896,5476.0
272936,5407.0
368154,4867.0
513458,5166.0
212587,4704.0
82416,0.0
383662,5686.0
397875,17916.0
635983,6827.0
196414,6440.0
530806,8698.0
13038,5402.0
18726,0.0
663912,3338.0
188746,7155.0
376051,7476.0
537636,5937.0
13847,6254.0
107240,5531.0
88040,4729.0
155090,5080.0
366265,0.0
623085,4912.0
515183,0.0
615444,6116.0
225301,6363.0
675587,0.0
350090,0.0
247108,3948.0
202529,4944.0
46734,7423.0
69333,5735.0
500750,4203.0
409403,8237.0
8713,6814.0
561466,0.0
91144,0.0
679394,5146.0
59237,3790.0
471115,0.0
77250,5123.0
524757,12917.0
207715,5695.0
270980,14041.0
155594,3505.0
496522,8064.0
654699,9749.0
26453,0.0
168735,0.0
195381,2170.0
350541,6916.0
508351,5689.0
64955,7343.0
172976,4768.0
500388,4160.0
23513,11575.0
356845,4289.0
171529,8579.0
180726,7869.0
284093,9480.0
376376,5727.0
625249,6349.0
146581,6896.0
111926,0.0
530004,7899.0
526424,3885.0
71653,14361.0
463913,8649.0
438832,9804.0
224286,4810.0
408845,3376.0
628346,5741.0
374201,6386.0
699797,4597.0
493337,7455.0
639607,9734.0
162866,0.0
649952,0.0
152062,5327.0
444482,7502.0
403249,5817.0
329427,5622.0
71567,4843.0
482328,5454.0
221253,10445.0
175577,4152.0
223835,0.0
394103,4608.0
532874,6449.0
500774,5420.0
599753,0.0
439595,0.0
135884,0.0
50267,10103.0
473234,6156.0
134244,3539.0
5822,8092.0
650093,12536.0
43982,3167.0
655037,4115.0
162259,7850.0
64965,16298.0
566575,9853.0
655316,12218.0
110718,0.0
228849,0.0
133106,7144.0
688200,5691.0
323200,0.0
231311,9921.0
689323,6127.0
101251,7763.0
247934,5932.0
358298,18918.0
300747,3934.0
116541,2939.0
683683,6082.0
461090,3174.0
638443,9042.0
142040,7320.0
193751,0.0
569296,6506.0
246341,6794.0
668338,0.0
208330,7430.0
430893,0.0
264098,0.0
511152,12304.0
345197,8203.0
610371,5553.0
175792,4389.0
634821,4511.0
702986,0.0
123591,7387.0
163103,0.0
532100,0.0
305941,4665.0
248232,8686.0
622799,0.0
168190,7695.0
438980,8390.0
481183,0.0
244014,8656.0
381324,3590.5
364939,7030.0
26371,7866.0
515568,6497.0
653982,4564.0
565922,0.0
460767,5202.0
89710,4961.0
45295,11693.0
102496,0.0
414018,0.0
44235,8060.0
651330,8121.0
61,4707.0
18750,5678.0
363460,4564.0
302219,7918.0
281383,8267.0
191186,13691.0
512727,3915.0
474250,5322.0
617002,0.0
651779,4513.0
505587,2986.0
70193,4355.0
43800,6489.0
578136,4792.0
218450,13087.0
337109,26264.0
497342,5287.0
381377,0.0
458679,0.0
112220,0.0
248004,5038.0
692488,8904.0
375460,6761.0
442787,0.0
640175,8959.0
225342,0.0
180764,5469.0
582040,4359.0
684868,8546.0
700381,1995.0
662883,1685.0
355950,8430.0
132905,7279.0
12263,6074.0
678921,6274.0
434514,0.0
613220,6566.0
384809,6125.0
440966,4510.0
252186,1540.0
501284,5647.0
694446,0.0
666480,4962.0
440283,5930.0
188768,2817.0
573721,5227.0
657845,11334.0
413833,0.0
503300,4326.0
611753,6369.0
426961,8153.0
331705,9185.0
278222,6683.0
488679,3277.0
497724,7285.0
394163,10234.0
440303,6883.0
394444,5736.0
253692,7106.0
270590,14766.0
143304,6014.0
109224,9492.0
308906,5658.0
300249,0.0
606422,8631.0
154976,5264.0
350063,12043.5
373056,9752.0
706378,8432.0
329963,8975.0
629327,4116.0
565315,6593.0
147554,4914.0
229187,8056.0
701564,6311.0
375270,6318.0
635189,3639.0
706276,5757.0
434431,8424.0
233668,5792.0
423376,10236.0
267469,0.0
521745,4959.0
294832,6115.0
254274,2638.0
104251,7491.0
168338,3952.0
392998,4969.0
364377,10227.0
487858,0.0
686319,5600.0
28130,9688.0
95680,6139.0
217100,0.0
609391,0.0
285599,0.0
253973,6158.0
111970,12125.0
484481,3308.0
157844,0.0
324920,5407.0
324822,7976.0
125419,6346.0
597900,7704.0
535454,0.0
680218,4262.0
20179,3866.0
250922,9433.0
646135,0.0
516625,9078.0
454996,6350.0
564235,4554.0
500114,8287.0
577470,0.0
654782,7791.0
311803,4299.0
30631,4385.0
695111,0.0
112501,7072.0
519260,5253.0
656300,6415.0
483829,6050.0
292456,9316.0
319225,3092.0
57808,2103.0
671932,17628.0
362996,5300.0
386739,5954.0
218487,0.0
335574,8196.0
121155,3384.0
630930,3484.0
672871,8411.0
36576,6759.0
616720,1722.0
162543,6231.0
438202,6543.0
42520,8315.0
386163,3941.0
565802,5521.0
594515,0.0
114530,9589.0
637124,8225.0
2562,0.0
169715,6140.0
574563,6439.0
249257,7238.0
135246,0.0
338401,8899.0
695199,10275.0
95954,7407.0
128871,10439.0
620020,6573.0
570549,8868.0
275199,5226.0
26476,7792.0
677598,4348.0
701866,0.0
98984,4789.0
578880,0.0
33458,12037.0
252616,9106.0
275198,6146.0
673767,7535.0
162184,5874.0
612129,4505.0
437801,3442.0
444721,4521.0
561735,8697.0
686305,6793.0
441261,11062.0
26529,8648.0
535237,9006.0
419931,6595.0
420225,8519.0
131266,4913.0
552284,7418.0
240310,4773.0
125291,4206.0
331343,6218.0
341562,8141.0
398229,7531.0
402033,7180.0
164181,4522.0
524792,5129.0
642355,6027.0
499499,11082.0
612073,5122.0
50933,0.0
362275,5421.0
320136,0.0
499383,0.0
99228,2671.0
534471,0.0
99806,4446.0
367894,9906.0
177651,6382.0
277614,5260.0
104867,9680.0
401010,4344.0
361178,11677.0
448076,6010.0
644412,7549.0
159015,12287.0
548297,4433.0
668146,0.0
10534,5284.0
631949,12075.0
46441,6713.0
291166,10207.0
545910,0.0
349367,0.0
106637,0.0
233448,2982.0
119820,11163.0
471700,3563.0
518822,0.0
67934,6025.0
307488,0.0
599131,9774.0
267460,6364.0
406077,0.0
271949,3953.0
425011,18157.0
20917,4962.0
210580,12763.0
292005,0.0
637391,5796.0
281452,5593.0
562977,7093.0
127124,4170.0
492853,7973.0
641886,9345.0
287731,0.0
7302,5382.0
525713,5640.0
33439,5815.0
404061,5015.0
46565,5091.0
635868,4640.0
351610,8786.0
27500,6061.0
637811,5154.0
349022,0.0
310171,0.0
672608,8614.0
662384,0.0
690098,0.0
298411,5790.0
75810,6365.0
661750,6574.0
406741,4773.0
251816,4138.0
389566,4979.0
664092,10906.0
508936,0.0
447925,5296.0
155561,8322.0
208984,0.0
87563,4769.0
614134,6207.0
614531,4997.0
547885,0.0
20092,5047.0
28766,0.0
397508,10633.0
285821,6434.0
174779,7237.0
321470,4830.0
268894,5969.0
197720,8472.0
558383,8741.0
529763,12614.0
100886,4417.0
397537,7016.0
323633,0.0
30869,5988.0
521990,4100.0
50226,11285.0
42192,0.0
691253,0.0
445373,11765.0
203868,3360.0
16053,7164.0
460850,0.0
708924,9218.0
406707,6263.0
481597,11536.0
65204,9451.0
74104,0.0
671554,0.0
477374,0.0
656492,6126.0
419688,5850.0
261444,6968.0
369218,5330.0
393331,5305.0
157236,7011.0
46257,10162.0
285268,5655.0
584553,8297.0
331976,7164.0
340217,6695.0
210392,5201.0
696043,0.0
410448,0.0
57815,9785.0
492020,4835.0
290867,9250.0
427786,8903.0
515956,6693.0
112418,4984.0
159198,6561.0
244919,6677.0
351625,6318.0
222913,8239.0
93521,5772.0
311353,3052.0
452348,7994.0
246517,0.0
234658,16991.0
247693,5343.0
281271,6636.0
376108,10683.0
473029,0.0
580549,2835.0
276547,4053.0
427388,2191.0
